codigo_cnae,descricao_cnae,observacoes_cnae,legislacao_id,risco_cnae 
8690-9/01,Atividades de práticas integrativas e complementares em saúde humana,,2,2
8690-9/02,Atividades de bancos de leite humano,,2,2
8690-9/03,Atividades de acupuntura,,2,2
8690-9/04,Atividades de podologia,,2,2
8690-9/99,Outras atividades de atenção à saúde humana não especificadas anteriormente,,2,2
8711-5/01,Clínicas e residências geriátricas,,2,2
8711-5/02,Instituições de longa permanência para idosos,,2,2
8711-5/03,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",,2,2
8711-5/04,Centros de apoio a pacientes com câncer e com AIDS,,2,2
8711-5/05,Condomínios residenciais para idosos,,2,2
8712-3/00,Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio,,2,2
8720-4/01,Atividades de centros de assistência psicossocial,,2,2
8720-4/99,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente",,2,2
8730-1/01,Orfanatos,,2,2
8730-1/02,Albergues assistenciais,,2,2
8730-1/99,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente,,2,2
8800-6/00,Serviços de assistência social sem alojamento,,2,2
9001-9/01,Produção teatral,,2,2
9001-9/02,Produção musical,,2,2
9001-9/03,Produção de espetáculos de dança,,2,2
9001-9/04,"Produção de espetáculos circenses, de marionetes e similares",,2,2
9001-9/05,"Produção de espetáculos de rodeios, vaquejadas e similares",,2,2
9001-9/06,Atividades de sonorização e de iluminação,,2,2
9001-9/99,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",,2,2
9002-7/01,"Atividades de artistas plásticos, jornalistas independentes e
escritores",,2,2
9002-7/02,Restauração de obras de arte,,2,2
9003-5/00,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",,2,2
9101-5/00,Atividades de bibliotecas e arquivos,,2,2
9102-3/01,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,,2,2
9102-3/02,Restauração e conservação de lugares e prédios históricos,,2,2
9103-1/00,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",,2,2
9200-3/01,Casas de bingo,,2,2
9200-3/02,Exploração de apostas em corridas de cavalos,,2,2
9200-3/99,Exploração de jogos de azar e apostas não especificados anteriormente,,2,2
9311-5/00,Gestão de instalações de esportes,,2,2
9312-3/00,"Clubes sociais, esportivos e similares",,2,2
9313-1/00,Atividades de condicionamento físico,,2,2
9319-1/01,Produção e promoção de eventos esportivos,,2,2
9319-1/99,Outras atividades esportivas não especificadas anteriormente,,2,2
9321-2/00,Parques de diversão e parques temáticos,,2,2
9329-8/01,"Discotecas, danceterias, salões de dança e similares",,2,2
9329-8/02,Exploração de boliches,,2,2
9329-8/03,"Exploração de jogos de sinuca, bilhar e similares",,2,2
9329-8/04,Exploração de jogos eletrônicos recreativos,,2,2
9329-8/99,Outras atividades de recreação e lazer não especificadas anteriormente,,2,2
9411-1/00,Atividades de organizações associativas patronais e empresariais,,2,2
9412-0/01,Atividades de fiscalização profissional,,2,2
9412-0/99,Outras atividades associativas profissionais,,2,2
9420-1/00,Atividades de organizações sindicais,,2,2
9430-8/00,Atividades de associações de defesa de direitos sociais,,2,2
9491-0/00,Atividades de organizações religiosas ou filosóficas,,2,2
9492-8/00,Atividades de organizações políticas,,2,2
9493-6/00,Atividades de organizações associativas ligadas à cultura e à arte,,2,2
9499-5/00,Atividades associativas não especificadas anteriormente,,2,2
9511-8/00,Reparação e manutenção de computadores e de equipamentos periféricos,,2,2
9512-6/00,Reparação e manutenção de equipamentos de comunicação,,2,2
9521-5/00,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,,2,2
9529-1/01,"Reparação de calçados, bolsas e artigos de viagem",,2,2
9529-1/02,Chaveiros,,2,2
9529-1/03,Reparação de relógios,,2,2
9529-1/04,"Reparação de bicicletas, triciclos e outros veículos não motorizados",,2,2
9529-1/05,Reparação de artigos do mobiliário,,2,2
9529-1/06,Reparação de jóias,,2,2
9529-1/99,Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente,,2,2
9601-7/01,Lavanderias,,2,2
9601-7/02,Tinturarias,,2,2
9601-7/03,Toalheiros,,2,2
9602-5/01,"Cabeleireiros, manicure e pedicure",,2,2
9602-5/02,Atividades de estética e outros serviços de cuidados com a beleza,,2,2
9603-3/01,Gestão e manutenção de cemitérios,,2,2
9603-3/02,Serviços de cremação,,2,2
9603-3/03,Serviços de sepultamento,,2,2
9603-3/04,Serviços de funerárias,,2,2
9603-3/05,Serviços de somatoconservação,,2,2
9603-3/99,Atividades funerárias e serviços relacionados não especificados anteriormente,,2,2
9609-2/02,Agências matrimoniais,,2,2
9609-2/04,Exploração de máquinas de serviços pessoais acionadas por moeda,,2,2
9609-2/05,Atividades de sauna e banhos,,2,2
9609-2/06,Serviços de tatuagem e colocação de piercing,,2,2
9609-2/07,Alojamento de animais domésticos,,2,2
9609-2/08,Higiene e embelezamento de animais domésticos,,2,2
9609-2/99,Outras atividades de serviços pessoais não especificadas anteriormente,,2,2
9700-5/00,Serviços domésticos,,2,2
